IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
48056;0;4923;4;1;4;4;1;2011;13;F2;1;1;0;0;1.214286
48422;0;4923;4;1;22;4;1;2002;13;F2;1;1;0;0;1.214286
97118;0;4923;4;1;7;4;1;2002;13;F2;1;1;0;0;1.214286
118139;0;4923;4;1;4;4;1;2015;13;F2;1;1;0;0;1.214286
176532;0;4923;4;1;12;4;1;2014;13;F2;1;1;0;0;1.214286
10401;0;4922;4;1;1;4;1;1993;13;F2;1;1;0;0;1.214286
15807;0;4922;4;1;4;4;1;1995;13;F2;1;1;0;0;1.214286
31192;0;4922;4;1;4;4;1;2006;13;F2;1;1;0;0;1.214286
24782;0;2829;15;1;3;4;1;2001;11;D2;1;1;0;0;1.214285714
19244;0;2824;15;1;19;4;1;1998;11;D2;1;1;0;0;1.214285714
25552;0;2824;15;1;32;4;1;2003;11;D2;1;1;0;0;1.214285714
30682;0;2824;15;1;3;4;1;2004;11;D2;1;1;0;0;1.214285714
138087;0;2824;15;1;32;4;1;2011;11;D2;1;1;0;0;1.214285714
21758;0;2813;15;1;25;4;1;2000;11;D2;1;1;0;0;1.214285714
110828;0;2813;15;1;19;4;1;2014;11;D2;1;1;0;0;1.214285714
14643;0;6209;15;1;30;4;1;1993;16;F2;1;1;0;0;1.209877
18263;0;6209;15;1;31;4;1;1998;16;F2;1;1;0;0;1.209877
21377;0;6209;15;1;31;4;1;2000;16;F2;1;1;0;0;1.209877
21712;0;6209;15;1;31;4;1;2000;16;F2;1;1;0;0;1.209877
24472;0;6209;15;1;16;4;1;2000;16;F2;1;1;0;0;1.209877
25583;0;6209;15;1;31;4;1;2003;16;F2;1;1;0;0;1.209877
26721;0;6209;15;1;22;4;1;2005;16;F2;1;1;0;0;1.209877
27211;0;6209;15;1;41;4;1;2006;16;F2;1;1;0;0;1.209877
27457;0;6209;15;1;1;4;1;2006;16;F2;1;1;0;0;1.209877
27773;0;6209;15;1;31;4;1;2007;16;F2;1;1;0;0;1.209877
28120;0;6209;15;1;30;4;1;2007;16;F2;1;1;0;0;1.209877
32894;0;6209;15;1;31;4;1;2003;16;F2;1;1;0;0;1.209877
48090;0;6209;15;1;31;4;1;2012;16;F2;1;1;0;0;1.209877
48381;0;6209;15;1;15;4;1;2011;16;F2;1;1;0;0;1.209877
48382;0;6209;15;1;22;4;1;1996;16;F2;1;1;0;0;1.209877
48438;0;6209;15;1;40;4;1;2010;16;F2;1;1;0;0;1.209877
114871;0;6209;15;1;30;4;1;2009;16;F2;1;1;0;0;1.209877
119894;0;6209;15;1;4;4;1;2011;16;F2;1;1;0;0;1.209877
122079;0;6209;15;1;31;4;1;2013;16;F2;1;1;0;0;1.209877
145111;0;6209;15;1;30;4;1;2014;16;F2;1;1;0;0;1.209877
145668;0;6209;15;1;40;4;1;1999;16;F2;1;1;0;0;1.209877
171636;0;6209;15;1;22;4;1;2012;16;F2;1;1;0;0;1.209877
172412;0;6209;15;1;22;4;1;2012;16;F2;1;1;0;0;1.209877
172841;0;6209;15;1;30;4;1;2007;16;F2;1;1;0;0;1.209877
174416;0;6209;15;1;31;4;1;2008;16;F2;1;1;0;0;1.209877
15380;0;6202;15;1;31;4;1;1994;16;F2;1;1;0;0;1.209877
17931;0;6202;15;1;40;4;1;1997;16;F2;1;1;0;0;1.209877
21549;0;6202;15;1;31;4;1;2000;16;F2;1;2;0;0;1.209877
21624;0;6202;15;1;22;4;1;2000;16;F2;1;1;0;0;1.209877
21786;0;6202;15;1;40;4;1;2000;16;F2;1;1;0;0;1.209877
24868;0;6202;15;1;30;4;1;2001;16;F2;1;1;0;0;1.209877
28059;0;6202;15;1;41;4;1;2017;16;F2;1;1;0;0;1.209877
112839;0;6202;15;1;22;4;1;2011;16;F2;1;1;0;0;1.209877
116926;0;6202;15;1;31;4;1;2006;16;F2;1;1;0;0;1.209877
118083;0;6202;15;1;31;4;1;2006;16;F2;1;1;0;0;1.209877
121994;0;6202;15;1;40;4;1;2008;16;F2;1;1;0;0;1.209877
151849;0;6202;15;1;30;4;1;2014;16;F2;1;1;0;0;1.209877
152183;0;6202;15;1;22;4;1;2015;16;F2;1;1;0;0;1.209877
152352;0;6202;15;1;40;4;1;2016;16;F2;1;1;0;0;1.209877
152675;0;6202;15;1;22;4;1;1985;16;F2;1;1;0;0;1.209877
178622;0;6202;15;1;20;4;1;2017;16;F2;1;1;0;0;1.209877
152142;0;6201;15;1;31;4;1;2015;16;F2;1;1;0;0;1.209877
11093;0;4690;7;1;1;4;1;1993;4;F1;1;3;4;23;1.206896552
14814;0;4690;7;1;1;4;1;1994;4;F1;1;1;0;0;1.206896552
17146;0;4690;7;1;1;4;1;1997;4;F1;1;1;0;0;1.206896552
27107;0;4690;7;1;1;4;1;2015;4;F1;1;1;0;0;1.206896552
28647;0;4690;7;1;1;4;1;2009;4;F1;1;1;0;0;1.206896552
37747;0;4690;7;1;1;4;1;2000;4;F1;1;1;0;0;1.206896552
115044;0;4690;7;1;1;4;1;2013;4;F1;1;1;0;0;1.206896552
157177;0;4690;7;1;1;4;1;2006;4;F1;1;1;0;0;1.206896552
158093;0;4690;7;1;1;4;1;2012;4;F1;1;1;0;0;1.206896552
159403;0;4690;7;1;1;4;1;2017;4;F1;1;1;0;0;1.206896552
10654;0;4669;7;1;1;4;1;1980;4;F1;1;1;0;0;1.206896552
11193;0;4663;7;1;1;4;1;1990;4;F1;1;1;0;0;1.206896552
12383;0;4663;7;1;1;4;1;1991;4;F1;1;1;0;0;1.206896552
15698;0;4663;7;1;1;4;1;1995;4;F1;1;1;0;0;1.206896552
24511;0;4663;7;1;1;4;1;2001;4;F1;1;1;0;0;1.206896552
26554;0;4663;7;1;1;4;1;2005;4;F1;1;1;0;0;1.206896552
157760;0;4663;7;1;1;4;1;2010;4;F1;1;1;0;0;1.206896552
159173;0;4663;7;1;1;4;1;2016;4;F1;1;1;0;0;1.206896552
27608;0;4661;7;1;1;4;1;2007;4;F1;1;1;0;0;1.206896552
39026;0;4659;7;1;4;4;1;2000;4;F1;1;1;0;0;1.206896552
117137;0;4652;7;1;1;4;1;2013;4;F1;1;1;0;0;1.206896552
122248;0;4651;7;1;4;4;1;2013;4;F1;1;1;0;0;1.206896552
9835;0;4649;7;1;1;4;1;1964;4;F1;1;1;0;0;1.206896552
13312;0;4641;7;1;1;4;1;1992;4;F1;1;1;0;0;1.206896552
115194;0;4641;7;1;1;4;1;2011;4;F1;1;1;0;0;1.206896552
12981;0;4630;7;1;1;4;1;1989;4;F1;1;1;0;0;1.206896552
16154;0;4630;7;1;1;4;1;1995;4;F1;1;1;0;0;1.206896552
21771;0;4630;7;1;1;4;1;2000;4;F1;1;1;0;0;1.206896552
27001;0;4630;7;1;1;4;1;2005;4;F1;1;1;0;0;1.206896552
119997;0;4630;7;1;1;4;1;2012;4;F1;1;1;0;0;1.206896552
131923;0;4620;7;1;1;4;1;2006;4;F1;1;1;0;0;1.206896552
10624;0;4390;15;1;3;4;1;1972;5;F2;1;3;1;22;1.205882353
15643;0;4390;15;1;22;4;1;1995;5;F2;1;1;0;0;1.205882353
16872;0;4390;15;1;3;4;1;1996;5;F2;1;1;0;0;1.205882353
19211;0;4390;15;1;19;4;1;1998;5;F2;1;1;0;0;1.205882353
19421;0;4390;15;1;40;4;1;1999;5;F2;1;1;0;0;1.205882353
19550;0;4390;15;1;40;4;1;1999;5;F2;1;1;0;0;1.205882353
23718;0;4390;15;1;33;4;1;2008;5;F2;1;1;0;0;1.205882353
24953;0;4390;15;1;40;4;1;2001;5;F2;1;1;0;0;1.205882353
25317;0;4390;15;1;30;4;1;2002;5;F2;1;1;0;0;1.205882353
26023;0;4390;15;1;3;4;1;2004;5;F2;1;1;0;0;1.205882353
26204;0;4390;15;1;8;4;1;2005;5;F2;1;1;0;0;1.205882353
26699;0;4390;15;1;19;4;1;2005;5;F2;1;1;0;0;1.205882353
26895;0;4390;15;1;1;4;1;2005;5;F2;1;1;0;0;1.205882353
27119;0;4390;15;1;15;4;1;2006;5;F2;1;1;0;0;1.205882353
27152;0;4390;15;1;22;4;1;2006;5;F2;2;1;0;0;1.205882353
27257;0;4390;15;1;1;4;1;2006;5;F2;1;1;0;0;1.205882353
33033;0;4390;15;1;16;4;1;2004;5;F2;1;1;0;0;1.205882353
33415;0;4390;15;1;22;4;1;1996;5;F2;1;1;0;0;1.205882353
47793;0;4390;15;1;19;4;1;2009;5;F2;1;1;0;0;1.205882353
48153;0;4390;15;1;31;4;1;2011;5;F2;1;1;0;0;1.205882353
110246;0;4390;15;1;22;4;1;2010;5;F2;1;1;0;0;1.205882353
113219;0;4390;15;1;3;4;1;2012;5;F2;1;1;0;0;1.205882353
113869;0;4390;15;1;22;4;1;2011;5;F2;1;1;0;0;1.205882353
113883;0;4390;15;1;40;4;1;2009;5;F2;1;1;0;0;1.205882353
114052;0;4390;15;1;40;4;1;2013;5;F2;1;1;0;0;1.205882353
115027;0;4390;15;1;30;4;1;2001;5;F2;1;1;0;0;1.205882353
117292;0;4390;15;1;8;4;1;2009;5;F2;1;1;0;0;1.205882353
117609;0;4390;15;1;40;4;1;2012;5;F2;1;1;0;0;1.205882353
121717;0;4390;15;1;40;4;1;1999;5;F2;1;1;0;0;1.205882353
121988;0;4390;15;1;31;4;1;2015;5;F2;1;1;0;0;1.205882353
122178;0;4390;15;1;15;4;1;2014;5;F2;1;1;0;0;1.205882353
151505;0;4390;15;1;31;4;1;2013;5;F2;1;1;0;0;1.205882353
156234;0;4390;15;1;10;4;1;2011;5;F2;1;1;0;0;1.205882353
159759;0;4390;15;1;22;4;1;2018;5;F2;1;1;0;0;1.205882353
174726;0;4390;15;1;40;4;1;2009;5;F2;1;1;0;0;1.205882353
48174;0;4330;15;1;1;4;1;2001;5;F2;1;1;0;0;1.205882353
18105;0;4329;15;1;1;4;1;1998;5;F2;1;1;0;0;1.205882353
32929;0;4329;15;1;22;4;1;2010;5;F2;2;1;0;0;1.205882353
26103;0;4322;15;1;20;4;1;2004;5;F2;1;1;0;0;1.205882353
15637;0;4321;15;1;37;4;1;1995;5;F2;1;1;0;0;1.205882353
26879;0;4321;15;1;31;4;1;2005;5;F2;1;1;0;0;1.205882353
28169;0;4321;15;1;31;4;1;2007;5;F2;1;1;0;0;1.205882353
30631;0;4321;15;1;14;4;1;2005;5;F2;1;1;0;0;1.205882353
48134;0;4321;15;1;33;4;1;2012;5;F2;1;1;0;0;1.205882353
48137;0;4321;15;1;31;4;1;2012;5;F2;1;1;0;0;1.205882353
115457;0;4321;15;1;16;4;1;2009;5;F2;1;1;0;0;1.205882353
12418;0;4312;15;1;30;4;1;1988;5;F2;1;1;0;0;1.205882353
14425;0;4312;15;1;31;4;1;1993;5;F2;1;1;0;0;1.205882353
15627;0;4312;15;1;3;4;1;1995;5;F2;1;1;0;0;1.205882353
24190;0;4312;15;1;31;4;1;2007;5;F2;1;1;0;0;1.205882353
26082;0;4312;15;1;22;4;1;2004;5;F2;1;2;12;21;1.205882353
33617;0;4312;15;1;31;4;1;2009;5;F2;1;1;0;0;1.205882353
121502;0;4312;15;1;40;4;1;2012;5;F2;1;1;0;0;1.205882353
17747;0;4923;6;1;1;4;1;1998;13;F2;1;1;0;0;1.2
21004;0;4923;6;1;1;4;1;2000;13;F2;1;1;0;0;1.2
156784;0;4923;6;6;1;4;1;2010;13;F2;1;1;0;0;1.2
14968;0;4730;14;3;1;4;1;1994;4;F1;1;1;0;0;1.2
48013;0;4730;14;1;6;4;1;2008;4;F1;1;1;0;0;1.2
118430;0;4730;14;1;12;4;1;2004;4;F1;1;1;0;0;1.2
119363;0;4730;9;2;6;4;1;2011;4;F1;1;1;0;0;1.2
158962;0;4730;9;3;1;4;1;2016;4;F1;1;1;0;0;1.2
158291;0;4721;14;2;1;4;1;2014;4;F1;1;1;0;0;1.2
17439;0;4719;14;1;1;4;1;1997;4;F1;1;1;0;0;1.2
20533;0;4540;22;9;1;4;1;2005;4;F1;1;1;0;0;1.2
29739;0;4540;22;9;1;4;1;2002;4;F1;1;1;0;0;1.2
20609;0;4510;22;9;1;4;1;2008;4;F1;1;1;0;0;1.2
48349;0;4510;22;9;1;4;1;2009;4;F1;1;1;0;0;1.2
25353;0;2432;15;1;25;4;1;2002;11;D2;1;1;0;0;1.2
138815;0;2432;15;1;40;4;1;2016;11;D2;1;1;0;0;1.2
11444;0;2431;15;1;35;4;1;1962;11;D2;1;1;0;0;1.2
15478;0;2420;15;1;3;4;1;1994;11;D2;1;1;0;0;1.2
28060;0;2420;15;1;31;4;1;2010;11;D2;1;1;0;0;1.2
31943;0;2420;15;1;13;4;1;2009;11;D2;1;1;0;0;1.2
117231;0;2420;15;1;40;4;1;2011;11;D2;1;1;0;0;1.2
145742;0;2420;15;1;22;4;1;2018;11;D2;1;2;12;24;1.2
19070;0;1079;4;1;8;4;1;1998;11;D2;1;1;0;0;1.2
48325;0;1079;4;1;4;4;1;2003;11;D2;1;1;0;0;1.2
15794;0;1061;4;1;4;4;1;1998;11;D2;1;1;0;0;1.2
17767;0;1061;4;1;1;4;1;1998;11;D2;1;1;0;0;1.2
24334;0;1040;4;1;4;4;1;2002;11;D2;1;1;0;0;1.2
108832;0;1030;4;1;26;4;1;2011;11;D2;1;1;0;0;1.2
16798;0;1010;4;1;4;4;1;1997;11;D2;1;1;0;0;1.2
16982;0;1040;11;1;1;4;1;1996;11;D2;1;1;0;0;1.19047619
16645;0;1030;11;1;8;4;1;1995;11;D2;1;1;0;0;1.19047619
19014;0;1030;11;2;2;4;1;1999;11;D2;1;1;0;0;1.19047619
20717;0;1030;11;2;2;4;1;2000;11;D2;1;1;0;0;1.19047619
24048;0;1030;11;1;1;4;1;2009;11;D2;1;1;0;0;1.19047619
32859;0;1030;11;1;12;4;1;2005;11;D2;1;1;0;0;1.19047619
33076;0;1030;11;1;8;4;1;2006;11;D2;1;1;0;0;1.19047619
33135;0;1030;11;1;8;4;1;1995;11;D2;1;1;0;0;1.19047619
111718;0;1030;11;1;1;4;1;2008;11;D2;1;1;0;0;1.19047619
16762;0;1020;11;2;11;4;1;1997;10;F2;1;1;0;0;1.19047619
27028;0;1020;11;5;6;4;1;2007;10;F2;1;1;0;0;1.19047619
109763;0;1020;11;5;6;4;1;2007;10;F2;1;1;0;0;1.19047619
173348;0;4662;17;1;1;4;1;2018;4;F1;1;1;0;0;1.181818182
116718;0;4653;17;1;1;4;1;2009;4;F1;1;1;0;0;1.181818182
29231;0;4630;17;1;1;4;1;2003;4;F1;1;1;0;0;1.181818182
117478;0;4630;17;1;2;4;1;2012;4;F1;1;1;0;0;1.181818182
10072;0;2930;15;1;3;4;1;1975;11;D2;1;1;0;0;1.181818182
25981;0;2930;15;1;19;4;1;2003;11;D2;1;1;0;0;1.181818182
15431;0;2920;15;1;18;4;1;1994;11;D2;1;1;0;0;1.181818182
27675;0;2920;15;1;37;4;1;2006;11;D2;1;1;0;0;1.181818182
32887;0;2920;15;1;3;4;1;1999;11;D2;1;1;0;0;1.181818182
25050;0;7320;15;1;22;4;1;2002;16;F2;1;1;0;0;1.181818
30305;0;7320;15;1;22;4;1;2008;16;F2;1;1;0;0;1.181818
113104;0;7320;15;1;31;4;1;2010;16;F2;1;1;0;0;1.181818
19985;0;7310;15;1;40;4;1;1999;16;F2;1;1;0;0;1.181818
21563;0;7310;15;1;30;4;1;2000;16;F2;1;1;0;0;1.181818
21884;0;7310;15;1;8;4;1;2001;16;F2;1;1;0;0;1.181818
24761;0;7310;15;1;40;4;1;2001;16;F2;1;1;0;0;1.181818
25135;0;7310;15;1;22;4;1;2002;16;F2;1;1;0;0;1.181818
26486;0;7310;15;1;22;4;1;2004;16;F2;1;1;0;0;1.181818
26916;0;7310;15;1;20;4;1;2005;16;F2;1;1;0;0;1.181818
27266;0;7310;15;1;31;4;1;2006;16;F2;1;1;0;0;1.181818
28184;0;7310;15;1;4;4;1;2007;16;F2;1;1;0;0;1.181818
28786;0;7310;15;1;22;4;1;2009;16;F2;1;1;0;0;1.181818
32052;0;7310;15;1;20;4;1;2002;16;F2;1;1;0;0;1.181818
33320;0;7310;15;1;8;4;1;2007;16;F2;1;1;0;0;1.181818
48123;0;7310;15;1;20;4;1;2006;16;F2;1;1;0;0;1.181818
48124;0;7310;15;1;40;4;1;2011;16;F2;1;1;0;0;1.181818
48125;0;7310;15;1;22;4;1;2006;16;F2;1;2;8;24;1.181818
48129;0;7310;15;1;40;4;1;2006;16;F2;1;1;0;0;1.181818
48390;0;7310;15;1;4;4;1;2009;16;F2;1;1;0;0;1.181818
110458;0;7310;15;1;40;4;1;2011;16;F2;1;1;0;0;1.181818
119369;0;7310;15;1;20;4;1;2012;16;F2;1;2;7;19;1.181818
120904;0;7310;15;1;20;4;1;2018;16;F2;1;1;0;0;1.181818
122378;0;7310;15;1;22;4;1;2014;16;F2;1;1;0;0;1.181818
145665;0;7310;15;1;22;4;1;2009;16;F2;1;1;0;0;1.181818
145667;0;7310;15;1;31;4;1;2013;16;F2;1;1;0;0;1.181818
151957;0;7310;15;1;31;4;1;2015;16;F2;1;1;0;0;1.181818
152419;0;7310;15;1;22;4;1;2016;16;F2;1;2;10;24;1.181818
155164;0;7310;15;1;37;4;1;2016;16;F2;1;1;0;0;1.181818
159739;0;7310;15;1;31;4;1;2018;16;F2;1;1;0;0;1.181818
173530;0;7310;15;1;22;4;1;2014;16;F2;1;1;0;0;1.181818
177847;0;7310;15;1;22;4;1;2015;16;F2;1;1;0;0;1.181818
12348;0;5629;15;1;32;4;1;1987;15;F2;1;1;0;0;1.173913
14254;0;5629;15;1;40;4;1;1993;15;F2;1;1;0;0;1.173913
11513;0;5610;15;1;1;4;1;1981;15;F2;1;1;0;0;1.173913
12417;0;5610;15;1;21;4;1;1990;15;F2;1;1;0;0;1.173913
14011;0;5610;15;1;31;4;1;1983;15;F2;1;1;0;0;1.173913
17195;0;5610;15;1;14;4;1;2019;15;F2;1;1;0;0;1.173913
17961;0;5610;15;1;1;4;1;1996;15;F2;1;1;0;0;1.173913
18131;0;5610;15;1;16;4;1;1998;15;F2;1;1;0;0;1.173913
18145;0;5610;15;1;30;4;1;2001;15;F2;1;1;0;0;1.173913
19234;0;5610;15;1;13;4;1;2010;15;F2;1;1;0;0;1.173913
19401;0;5610;15;1;22;4;1;1999;15;F2;1;1;0;0;1.173913
19417;0;5610;15;1;1;4;1;1999;15;F2;1;2;1;25;1.173913
19601;0;5610;15;1;13;4;1;2010;15;F2;1;1;0;0;1.173913
21806;0;5610;15;1;13;4;1;2000;15;F2;1;3;2;24;1.173913
22944;0;5610;15;1;14;4;1;2003;15;F2;1;1;0;0;1.173913
24522;0;5610;15;1;22;4;1;2001;15;F2;1;1;0;0;1.173913
24711;0;5610;15;1;22;4;1;2001;15;F2;1;1;0;0;1.173913
24712;0;5610;15;1;22;4;1;2001;15;F2;1;1;0;0;1.173913
24765;0;5610;15;1;36;4;1;1999;15;F2;1;1;0;0;1.173913
25284;0;5610;15;1;13;4;1;2002;15;F2;1;3;7;24;1.173913
25549;0;5610;15;1;40;4;1;2003;15;F2;1;1;0;0;1.173913
26275;0;5610;15;1;4;4;1;2004;15;F2;1;1;0;0;1.173913
26761;0;5610;15;1;31;4;1;2005;15;F2;1;1;0;0;1.173913
26765;0;5610;15;1;31;4;1;2005;15;F2;1;1;0;0;1.173913
26873;0;5610;15;1;40;4;1;2005;15;F2;1;1;0;0;1.173913
48432;0;5610;15;1;14;4;1;2008;15;F2;1;1;0;0;1.173913
48433;0;5610;15;1;31;4;1;2008;15;F2;1;1;0;0;1.173913
51166;0;5610;15;1;8;4;1;2003;15;F2;1;1;0;0;1.173913
109759;0;5610;15;1;16;4;1;2010;15;F2;1;1;0;0;1.173913
110253;0;5610;15;1;20;4;1;2010;15;F2;1;1;0;0;1.173913
110300;0;5610;15;1;22;4;1;2011;15;F2;1;1;0;0;1.173913
110487;0;5610;15;1;4;4;1;2011;15;F2;1;1;0;0;1.173913
110520;0;5610;15;1;40;4;1;2011;15;F2;1;1;0;0;1.173913
111883;0;5610;15;1;14;4;1;2007;15;F2;1;1;0;0;1.173913
111885;0;5610;15;1;41;4;1;2017;15;F2;1;1;0;0;1.173913
115556;0;5610;15;1;4;4;1;2009;15;F2;1;1;0;0;1.173913
116443;0;5610;15;1;22;4;1;2000;15;F2;1;1;0;0;1.173913
117591;0;5610;15;1;14;4;1;2006;15;F2;1;1;0;0;1.173913
121446;0;5610;15;1;41;4;1;2015;15;F2;1;1;0;0;1.173913
121895;0;5610;15;1;40;4;1;2010;15;F2;1;1;0;0;1.173913
157261;0;5610;15;1;16;4;1;2007;15;F2;1;1;0;0;1.173913
158163;0;5610;15;1;14;4;1;2013;15;F2;1;1;0;0;1.173913
166808;0;5610;15;1;20;4;1;2016;15;F2;1;1;0;0;1.173913
168871;0;5610;15;1;1;4;1;2010;15;F2;1;1;0;0;1.173913
174349;0;5610;15;1;8;4;1;2008;15;F2;1;1;0;0;1.173913
174929;0;5610;15;1;15;4;1;2010;15;F2;1;1;0;0;1.173913
174936;0;5610;15;1;16;4;1;2010;15;F2;1;1;0;0;1.173913
176637;0;5610;15;1;22;4;1;2015;15;F2;1;1;0;0;1.173913
176819;0;5610;15;1;22;4;1;1987;15;F2;1;1;0;0;1.173913
24455;0;4730;4;1;4;4;1;2004;4;F1;1;1;0;0;1.171875
15784;0;4690;4;1;4;4;1;1995;4;F1;1;1;0;0;1.171875
21181;0;4690;4;1;4;4;1;2006;4;F1;1;1;0;0;1.171875
21190;0;4690;4;1;1;4;1;2015;4;F1;1;1;0;0;1.171875
24335;0;4690;4;1;4;4;1;2002;4;F1;1;1;0;0;1.171875
114493;0;4690;4;1;1;4;1;2013;4;F1;1;1;0;0;1.171875
19095;0;4669;4;1;10;4;1;1999;4;F1;1;1;0;0;1.171875
21261;0;4663;4;1;1;4;1;2007;4;F1;1;1;0;0;1.171875
21289;0;4663;4;1;9;4;1;2008;4;F1;1;1;0;0;1.171875
21306;0;4663;4;1;4;4;1;2009;4;F1;1;1;0;0;1.171875
31176;0;4663;4;1;3;4;1;2007;4;F1;1;1;0;0;1.171875
47834;0;4663;4;1;1;4;1;2006;4;F1;1;1;0;0;1.171875
116673;0;4663;4;1;9;4;1;2009;4;F1;1;1;0;0;1.171875
119081;0;4663;4;1;29;4;1;2013;4;F1;1;1;0;0;1.171875
21123;0;4661;4;1;4;4;1;2005;4;F1;1;1;0;0;1.171875
24463;0;4661;4;1;8;4;1;2004;4;F1;1;1;0;0;1.171875
158232;0;4659;4;1;8;4;1;2014;4;F1;1;1;0;0;1.171875
24242;0;4652;4;1;1;4;1;2000;4;F1;1;1;0;0;1.171875
21288;0;4651;4;1;1;4;1;2008;4;F1;1;1;0;0;1.171875
17778;0;4630;4;1;3;4;1;1998;4;F1;1;1;0;0;1.171875
19083;0;4630;4;1;1;4;1;1995;4;F1;1;1;0;0;1.171875
21146;0;4630;4;1;17;4;1;2005;4;F1;1;1;0;0;1.171875
21187;0;4630;4;1;1;4;1;2007;4;F1;1;1;0;0;1.171875
21313;0;4630;4;1;1;4;1;2010;4;F1;1;1;0;0;1.171875
116434;0;4630;4;1;4;4;1;2013;4;F1;1;1;0;0;1.171875
151153;0;4630;4;1;1;4;1;2012;4;F1;1;1;0;0;1.171875
166627;0;4620;4;1;26;4;1;2015;4;F1;1;1;0;0;1.171875
169108;0;2030;15;1;3;4;1;2011;11;D2;1;1;0;0;1.171052632
10142;0;2029;15;1;22;4;1;1978;11;D2;1;2;1;25;1.171052632
10147;0;2029;15;1;40;4;1;1951;11;D2;1;1;0;0;1.171052632
12149;0;2029;15;1;22;4;1;1978;11;D2;1;2;1;25;1.171052632
13559;0;2029;15;1;22;4;1;1992;11;D2;1;1;0;0;1.171052632
14864;0;2029;15;1;36;4;1;1994;11;D2;1;1;0;0;1.171052632
16406;0;2029;15;1;40;4;1;1996;11;D2;1;1;0;0;1.171052632
19373;0;2029;15;1;10;4;1;1999;11;D2;1;1;0;0;1.171052632
24637;0;2029;15;1;10;4;1;2001;11;D2;1;1;0;0;1.171052632
25567;0;2029;15;1;3;4;1;2003;11;D2;1;1;0;0;1.171052632
27415;0;2029;15;1;1;4;1;2006;11;D2;1;1;0;0;1.171052632
28641;0;2029;15;1;19;4;1;2009;11;D2;1;1;0;0;1.171052632
120743;0;2029;15;1;1;4;1;2008;11;D2;1;1;0;0;1.171052632
168738;0;2029;15;1;17;4;1;2006;11;D2;1;2;8;21;1.171052632
10957;0;2023;15;1;3;4;1;1980;11;D2;1;1;0;0;1.171052632
12994;0;2023;15;1;8;4;1;1987;11;D2;1;1;0;0;1.171052632
24593;0;2023;15;1;32;4;1;1996;11;D2;1;1;0;0;1.171052632
26929;0;2023;15;1;5;4;1;2005;11;D2;1;1;0;0;1.171052632
12063;0;2022;15;1;3;4;1;1987;11;D2;1;1;0;0;1.171052632
14883;0;2022;15;1;17;4;1;1994;11;D2;1;1;0;0;1.171052632
16388;0;2022;15;1;3;4;1;1996;11;D2;1;1;0;0;1.171052632
21393;0;2022;15;1;8;4;1;2000;11;D2;1;1;0;0;1.171052632
24949;0;2022;15;1;1;4;1;2001;11;D2;1;1;0;0;1.171052632
31976;0;2022;15;1;35;4;1;2011;11;D2;1;1;0;0;1.171052632
11177;0;2013;15;1;3;4;1;1977;11;D2;1;1;0;0;1.171052632
31349;0;2012;15;1;40;4;1;2011;11;D2;1;1;0;0;1.171052632
10505;0;2011;15;1;3;4;1;1976;11;D2;1;1;0;0;1.171052632
11296;0;2011;15;1;17;4;1;1980;11;D2;1;1;0;0;1.171052632
26878;0;2011;15;1;2;4;1;2005;11;D2;1;1;0;0;1.171052632
28599;0;2011;15;1;37;4;1;2009;11;D2;1;1;0;0;1.171052632
28688;0;2011;15;1;22;4;1;2009;11;D2;1;1;0;0;1.171052632
28714;0;2011;15;1;40;4;1;2009;11;D2;1;1;0;0;1.171052632
175867;0;2011;15;1;8;4;1;2018;11;D2;1;1;0;0;1.171052632
28297;0;5590;15;1;22;4;1;2008;7;F2;1;1;0;0;1.166667
13685;0;5510;15;1;31;4;1;1997;7;F2;1;1;0;0;1.166667
16212;0;5510;15;1;22;4;1;1995;7;F2;1;1;0;0;1.166667
16978;0;5510;15;1;31;4;1;2000;7;F2;1;2;2;19;1.166667
19269;0;5510;15;1;22;4;1;1975;7;F2;1;1;0;0;1.166667
27251;0;5510;15;1;20;4;1;2006;7;F2;1;1;0;0;1.166667
33224;0;5510;15;1;31;4;1;2010;7;F2;1;1;0;0;1.166667
110678;0;5510;15;1;22;4;1;2012;7;F2;1;1;0;0;1.166667
121866;0;5510;15;1;22;4;1;2016;7;F2;1;1;0;0;1.166667
145194;0;5510;15;1;22;4;1;2016;7;F2;1;1;0;0;1.166667
148810;0;5510;15;1;22;4;1;2011;7;F2;1;1;0;0;1.166667
151104;0;5510;15;1;40;4;1;2016;7;F2;1;1;0;0;1.166667
151980;0;5510;15;1;31;4;1;2015;7;F2;1;1;0;0;1.166667
158842;0;5510;15;1;3;4;1;2015;7;F2;1;1;0;0;1.166667
171612;0;5510;15;1;31;4;1;2016;7;F2;1;1;0;0;1.166667
173014;0;5510;15;1;22;4;1;2013;7;F2;1;1;0;0;1.166667
18561;0;3510;15;1;21;4;1;1998;12;F2;1;1;0;0;1.166667
24545;0;3510;15;1;40;4;1;2000;12;F2;1;1;0;0;1.166667
27796;0;3510;15;1;31;4;1;2007;12;F2;1;1;0;0;1.166667
145622;0;3510;15;1;31;4;1;2015;12;F2;1;1;0;0;1.166667
146290;0;3510;15;1;40;4;1;2011;12;F2;1;1;0;0;1.166667
