IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP;;
49089;0;4730;21;1;1;7;1;2011;4;M;1;1;0;0;17.10526316;;
118573;0;4730;21;7;8;7;1;2008;4;M;1;1;0;0;17.10526316;;
18945;0;5022;16;1;1;7;1;1998;13;F2;1;1;0;0;17;;
26691;0;5629;15;1;16;7;1;2005;15;F2;1;1;0;0;16.8125;;
145541;0;5629;15;1;40;7;1;2014;15;F2;1;1;0;0;16.8125;;
146743;0;5610;15;1;36;7;1;2004;15;F2;1;1;0;0;16.8125;;
175324;0;5610;15;1;10;7;1;2011;15;F2;1;1;0;0;16.8125;;
175031;0;4759;14;1;1;7;1;2012;4;M;1;1;0;0;16.58823529;;
173119;0;4752;14;1;1;7;1;2011;4;M;1;1;0;0;16.58823529;;
170541;0;4923;8;1;5;7;1;2007;13;F2;1;1;0;0;16.4;;
170809;0;4923;8;1;5;7;1;2008;13;F2;1;1;0;0;16.4;;
163665;0;4922;8;1;6;7;1;2008;13;F2;1;1;0;0;16.4;;
173324;0;4772;3;1;1;7;1;2010;4;M;1;1;0;0;16.16666667;;
118574;0;4752;3;1;1;7;1;2011;4;M;1;1;0;0;16.16666667;;
22626;0;7730;13;1;1;7;1;2009;16;F2;1;1;0;0;16;;
156825;0;4100;14;1;1;7;1;2014;5;F2;1;1;0;0;16;;
156926;0;4100;6;1;1;7;1;2010;5;F2;1;1;0;0;16;;
178422;0;4100;2;10;1;7;1;2016;5;F2;1;1;0;0;16;;
147413;0;3100;15;1;10;7;1;2006;11;D2;1;1;0;0;16;;
159505;0;4690;20;1;10;7;1;2017;4;F1;1;1;0;0;15.85714286;;
49084;0;4651;20;1;1;7;1;2011;4;F1;1;1;0;0;15.85714286;;
112045;0;4620;20;5;1;7;1;2010;4;F1;1;1;0;0;15.85714286;;
109878;0;4690;15;1;8;7;1;2019;4;F1;1;1;0;0;15.10087719;;
174971;0;4669;15;1;15;7;1;2010;4;F1;1;1;0;0;15.10087719;;
147002;0;4663;15;1;5;7;1;2004;4;F1;1;1;0;0;15.10087719;;
154974;0;4663;15;1;25;7;1;2016;4;F1;1;1;0;0;15.10087719;;
168485;0;4663;15;1;32;7;1;2005;4;F1;1;1;0;0;15.10087719;;
177604;0;4663;15;1;18;7;1;2015;4;F1;1;1;0;0;15.10087719;;
177919;0;4663;15;1;31;7;1;2015;4;F1;1;1;0;0;15.10087719;;
177612;0;4662;15;1;37;7;1;2015;4;F1;1;1;0;0;15.10087719;;
46802;0;4659;15;1;1;7;1;1992;4;F1;1;1;0;0;15.10087719;;
146977;0;4659;15;1;40;7;1;1994;4;F1;1;1;0;0;15.10087719;;
168451;0;4653;15;1;1;7;1;2004;4;F1;1;1;0;0;15.10087719;;
23049;0;4651;15;1;1;7;1;2004;4;F1;1;1;0;0;15.10087719;;
12973;0;4649;15;1;15;7;1;1989;4;F1;1;1;0;0;15.10087719;;
15472;0;4649;15;1;1;7;1;1994;4;F1;1;1;0;0;15.10087719;;
25012;0;4649;15;1;1;7;1;2002;4;F1;1;1;0;0;15.10087719;;
49306;0;4649;15;1;1;7;1;2006;4;F1;1;1;0;0;15.10087719;;
173490;0;4649;15;1;8;7;1;2013;4;F1;1;1;0;0;15.10087719;;
16175;0;4641;15;1;1;7;1;1995;4;F1;1;1;0;0;15.10087719;;
49046;0;4641;15;1;15;7;1;2019;4;F1;1;1;0;0;15.10087719;;
50977;0;4641;15;1;15;7;1;1991;4;F1;1;1;0;0;15.10087719;;
120519;0;4641;15;1;1;7;1;2008;4;F1;1;1;0;0;15.10087719;;
157066;0;4641;15;1;20;7;1;2004;4;F1;1;1;0;0;15.10087719;;
173811;0;4641;15;1;15;7;1;2008;4;F1;1;1;0;0;15.10087719;;
174385;0;4641;15;1;18;7;1;2008;4;F1;1;1;0;0;15.10087719;;
150004;0;4630;15;1;21;7;1;1995;4;F1;1;1;0;0;15.10087719;;
151427;0;4630;15;1;1;7;1;2014;4;F1;1;1;0;0;15.10087719;;
159283;0;4630;15;1;18;7;1;2017;4;F1;1;1;0;0;15.10087719;;
174830;0;4630;15;1;3;7;1;2010;4;F1;1;1;0;0;15.10087719;;
176835;0;4630;15;1;14;7;1;2014;4;F1;1;1;0;0;15.10087719;;
170666;0;4669;21;11;1;7;1;2010;4;M;1;1;0;0;14.77777778;;
150081;0;4663;21;11;1;7;1;2004;4;M;1;1;0;0;14.77777778;;
118915;0;4630;21;11;1;7;1;2011;4;M;1;1;0;0;14.77777778;;
156401;0;4630;21;11;1;7;1;2015;4;M;1;1;0;0;14.77777778;;
158915;0;4630;21;1;1;7;1;2016;4;M;1;1;0;0;14.77777778;;
112313;0;4620;21;7;9;7;1;2014;4;M;1;1;0;0;14.77777778;;
171464;0;4100;11;1;1;7;1;2016;5;F2;1;1;0;0;14.66666667;;
168835;0;4690;2;18;1;7;1;1987;4;M;1;1;0;0;14.55555556;;
29944;0;4663;2;1;1;7;1;2008;4;M;1;1;0;0;14.55555556;;
166711;0;4663;2;1;1;7;1;2016;4;M;1;1;0;0;14.55555556;;
177362;0;4663;2;1;1;7;1;2015;4;M;1;1;0;0;14.55555556;;
169257;0;4661;2;1;1;7;1;2010;4;M;1;1;0;0;14.55555556;;
110179;0;4641;2;1;5;7;1;2007;4;M;1;1;0;0;14.55555556;;
166866;0;4663;3;6;2;7;1;2016;4;M;1;1;0;0;14.5;;
18002;0;1071;15;1;33;7;1;1998;11;D2;1;1;0;0;14.47368421;;
158843;0;1030;15;1;3;7;1;2015;11;D2;1;1;0;0;14.47368421;;
157022;0;4530;5;1;10;7;1;2009;4;M;1;1;0;0;14.33333333;;
173917;0;4669;4;1;1;7;1;2002;4;F1;1;1;0;0;14.27777778;;
170495;0;4663;4;1;7;7;1;1999;4;F1;1;1;0;0;14.27777778;;
115002;0;4630;4;1;1;7;1;2013;4;F1;1;1;0;0;14.27777778;;
170961;0;4630;4;1;29;7;1;2009;4;F1;1;1;0;0;14.27777778;;
35871;0;4751;15;1;8;7;1;1991;4;F1;1;1;0;0;14.05263158;;
14581;0;4730;15;1;40;7;1;1993;4;F1;1;1;0;0;14.05263158;;
167100;0;4721;15;1;31;7;1;2016;4;F1;1;1;0;0;14.05263158;;
50429;0;9609;7;1;1;7;1;1993;16;F2;1;1;0;0;13.5;;
173112;0;1071;14;3;1;7;1;2011;11;M;1;1;0;0;13.5;;
169263;0;4663;15;2;1;7;1;2010;4;F1;1;1;0;0;13.4;;
150714;0;4772;15;1;18;7;1;2007;4;M;1;1;0;0;13.36842105;;
177280;0;4772;15;1;31;7;1;2015;4;F1;1;1;0;0;13.36842105;;
174328;0;4759;15;1;31;7;1;2007;4;F1;1;1;0;0;13.36842105;;
174588;0;4759;15;1;1;7;1;2009;4;F1;1;1;0;0;13.36842105;;
172322;0;4752;15;1;42;7;1;2012;4;F1;1;1;0;0;13.36842105;;
177189;0;4752;15;1;37;7;1;2013;4;F1;1;1;0;0;13.36842105;;
176668;0;4741;15;1;1;7;1;2014;4;F1;1;1;0;0;13.36842105;;
14960;0;4730;15;1;32;7;1;1994;4;F1;1;1;0;0;13.36842105;;
15255;0;4730;15;1;43;7;1;1994;4;F1;1;1;0;0;13.36842105;;
157262;0;4730;15;1;7;7;1;2008;4;F1;1;1;0;0;13.36842105;;
157352;0;4730;15;1;42;7;1;2013;4;F1;1;1;0;0;13.36842105;;
41758;0;4721;15;1;40;7;1;1995;4;F1;1;1;0;0;13.36842105;;
170639;0;4530;2;1;5;7;1;2000;4;M;1;1;0;0;13.25;;
25311;0;4510;15;1;1;7;1;2002;4;F1;1;1;0;0;13.03333333;;
15216;0;2511;2;18;1;7;1;1995;11;M;1;1;0;0;13;;
34946;0;2023;15;1;17;7;1;1997;11;D2;1;1;0;0;13;;
117175;0;1061;22;7;7;7;1;2009;11;M;1;1;0;0;13;;
24359;0;4752;4;1;10;7;1;2003;4;F1;1;1;0;0;122;;
113225;0;4771;16;1;12;7;1;2007;4;F1;1;1;0;0;12.88888889;;
23929;0;4761;16;1;12;7;1;2007;4;F1;1;1;0;0;12.88888889;;
110958;0;4752;16;1;1;7;1;2013;4;F1;1;1;0;0;12.88888889;;
170565;0;4730;16;1;13;7;1;2010;4;F1;1;1;0;0;12.88888889;;
173952;0;4923;7;1;1;7;1;2001;13;F2;1;1;0;0;12.875;;
178746;0;4773;22;9;9;7;1;2017;4;M;2;1;0;0;12.85;;
175229;0;4761;22;8;4;7;1;2012;4;M;1;1;0;0;12.85;;
20260;0;4759;22;6;1;7;1;1998;4;M;1;1;0;0;12.85;;
48983;0;4741;22;9;1;7;1;2010;4;M;1;1;0;0;12.85;;
175246;0;4733;22;7;7;7;1;2013;4;M;1;1;0;0;12.85;;
118636;0;4730;22;10;3;7;1;2007;4;M;1;1;0;0;12.85;;
175249;0;4730;22;1;2;7;1;2013;4;M;1;1;0;0;12.85;;
170774;0;4721;22;9;1;7;1;2006;4;M;1;1;0;0;12.85;;
110064;0;5610;16;1;1;7;1;2009;15;M;1;1;0;0;12.6;;
120918;0;5610;16;1;1;7;1;2014;15;M;1;1;0;0;12.6;;
176908;0;5610;16;1;1;7;1;2014;15;M;1;1;0;0;12.6;;
178109;0;5610;16;1;1;7;1;2016;15;M;1;1;0;0;12.6;;
162604;0;8690;14;1;1;7;1;1998;16;M;1;1;0;0;12.5;;
170896;0;4923;6;7;3;7;1;2003;13;F2;1;1;0;0;12.4;;
24219;0;4922;6;1;1;7;1;2008;13;F2;1;1;0;0;12.4;;
173884;0;4540;14;1;5;7;1;2006;4;M;1;1;0;0;12.14285714;;
175063;0;4540;14;1;6;7;1;2014;4;M;1;1;0;0;12.14285714;;
173130;0;4530;14;1;5;7;1;2011;4;M;1;1;0;0;12.14285714;;
171080;0;8620;10;1;1;7;1;2009;16;M;1;1;0;0;12;;
171181;0;7710;20;1;1;7;1;2013;16;M;1;1;0;0;12;;
13463;0;1410;13;1;1;7;1;1985;11;M;1;1;0;0;12;;
48593;0;1811;15;1;1;7;1;2010;11;D2;1;1;0;0;11.875;;
171964;0;1811;15;1;3;7;1;2008;11;D2;1;1;0;0;11.875;;
119323;0;311;2;18;1;7;1;2011;10;M;1;1;0;0;11.66666667;;
178175;0;4330;15;1;40;7;1;2016;5;F2;1;1;0;0;11.38461538;;
16933;0;4321;15;1;8;7;1;1995;5;F2;1;1;0;0;11.38461538;;
100261;0;4741;4;1;12;7;1;2000;4;F1;1;1;0;0;11.33333333;;
49351;0;4540;23;1;1;7;1;1971;4;M;1;1;0;0;11.33333333;;
171300;0;4690;23;1;1;7;1;2009;4;M;1;1;0;0;11.3125;;
157298;0;4669;23;1;10;7;1;2004;4;M;1;1;0;0;11.3125;;
14074;0;4663;23;1;1;7;1;1995;4;M;1;1;0;0;11.3125;;
170731;0;4659;23;1;9;7;1;2013;4;M;1;1;0;0;11.3125;;
117795;0;4649;23;1;1;7;1;2009;4;M;1;1;0;0;11.3125;;
175085;0;4630;23;1;2;7;1;2012;4;M;1;1;0;0;11.3125;;
176164;0;4630;23;1;10;7;1;2018;4;M;1;1;0;0;11.3125;;
40995;0;7733;6;1;1;7;1;2001;16;M;1;1;0;0;11.181818;;
145863;0;7730;6;1;1;7;1;2010;16;M;1;1;0;0;11.181818;;
110858;0;7310;15;1;40;7;1;2014;16;F2;1;1;0;0;11.117647;;
151899;0;7310;15;1;31;7;1;2015;16;F2;1;1;0;0;11.117647;;
177157;0;4100;22;8;1;7;1;2014;5;F2;1;1;0;0;11;;
170716;0;4923;4;1;29;7;1;2013;13;M;1;1;0;0;107.166667;;
175076;0;4922;4;1;29;7;1;2012;13;M;1;1;0;0;107.166667;;
149589;0;6190;15;1;40;7;1;2011;13;M;1;1;0;0;100;;
11733;0;4923;15;1;1;7;1;1981;13;F2;1;1;0;0;10.789474;;
17715;0;4923;15;1;40;7;1;1998;13;F2;1;1;0;0;10.789474;;
50241;0;4923;15;1;1;7;1;1999;13;F2;1;1;0;0;10.789474;;
156200;0;4922;15;1;15;7;1;1995;13;F2;1;1;0;0;10.789474;;
177162;0;4923;22;8;4;7;1;2014;13;F2;1;1;0;0;10.666667;;
113585;0;4923;10;1;1;7;1;2006;13;M;1;1;0;0;10.4;;
171316;0;4781;23;1;1;7;1;2010;4;M;1;1;0;0;10.30434783;;
171282;0;4771;23;1;1;7;1;2009;4;M;1;1;0;0;10.30434783;;
177958;0;4771;23;1;10;7;1;2015;4;M;1;1;0;0;10.30434783;;
171380;0;4759;23;1;1;7;1;2013;4;M;1;1;0;0;10.30434783;;
178769;0;4759;23;1;8;7;1;2017;4;M;1;1;0;0;10.30434783;;
166809;0;4752;23;1;1;7;1;2016;4;M;1;1;0;0;10.30434783;;
171412;0;4752;23;1;1;7;1;2014;4;M;1;1;0;0;10.30434783;;
177393;0;4752;23;1;1;7;1;2015;4;M;1;1;0;0;10.30434783;;
178972;0;4752;23;1;1;7;1;2017;4;M;1;1;0;0;10.30434783;;
147178;0;4751;23;1;1;7;1;2013;4;M;1;1;0;0;10.30434783;;
154871;0;6190;22;8;4;7;1;2016;13;M;1;1;0;0;10;;
165898;0;6110;14;1;1;7;1;2017;13;M;1;1;0;0;10;;
177732;0;5610;24;1;1;7;1;2015;15;M;1;1;0;0;10;;
11533;0;1709;15;1;8;7;1;1987;11;D2;1;1;0;0;10;;
30379;0;1702;15;1;25;7;1;2007;11;D2;1;1;0;0;10;;
14936;0;6810;15;1;40;7;1;1994;16;F2;1;1;0;0;1.921569;;
113043;0;2394;6;7;1;7;1;2003;11;D2;1;1;0;0;1.75;;
148206;0;2394;6;7;1;7;1;2008;11;D2;1;1;0;0;1.75;;
119998;0;4100;25;1;1;7;1;2008;5;F2;1;1;0;0;1.666666667;;
158525;0;4663;9;1;1;7;1;2014;4;F1;1;1;0;0;1.625;;
158432;0;4661;9;1;3;7;1;2016;4;F1;1;1;0;0;1.625;;
115759;0;4630;9;7;5;7;1;2002;4;F1;1;1;0;0;1.625;;
165939;0;4630;9;2;1;7;1;2017;4;F1;1;1;0;0;1.625;;
20377;0;4752;21;11;1;7;1;2006;4;F1;1;1;0;0;1.583333333;;
159140;0;4752;21;11;1;7;1;2006;4;F1;1;1;0;0;1.583333333;;
47989;0;4722;21;2;1;7;1;2011;4;F1;1;1;0;0;1.583333333;;
117228;0;4722;21;3;1;7;1;2012;4;F1;1;1;0;0;1.583333333;;
47990;0;4711;21;10;2;7;1;2010;4;F1;1;1;0;0;1.583333333;;
22679;0;4923;20;6;1;7;1;2001;13;F2;1;1;0;0;1.545455;;
14669;0;4922;20;1;1;7;1;1993;13;F2;1;1;0;0;1.545455;;
13345;0;4923;15;1;3;7;1;1981;13;F2;1;1;0;0;1.525641;;
31487;0;4923;15;1;42;7;1;1995;13;F2;1;1;0;0;1.525641;;
32601;0;4923;15;1;35;7;1;2009;13;F2;1;1;0;0;1.525641;;
116182;0;4923;15;1;3;7;1;2011;13;F2;1;1;0;0;1.525641;;
117404;0;4923;15;1;18;7;1;2003;13;F2;1;1;0;0;1.525641;;
168420;0;4923;15;1;19;7;1;2004;13;F2;1;1;0;0;1.525641;;
13552;0;4922;15;1;17;7;1;1986;13;F2;1;1;0;0;1.525641;;
17536;0;4922;8;1;8;7;1;1997;13;F2;1;1;0;0;1.525641;;
174230;0;4922;15;1;15;7;1;2016;13;F2;1;1;0;0;1.525641;;
16669;0;4730;12;3;1;7;1;1996;4;F1;1;1;0;0;1.5;;
19062;0;4730;6;8;1;7;1;1999;4;F1;1;1;0;0;1.5;;
21009;0;4730;6;3;1;7;1;2000;4;F1;1;1;0;0;1.5;;
46650;0;4730;12;1;1;7;1;1995;4;F1;1;1;0;0;1.5;;
48011;0;4730;12;1;25;7;1;2010;4;F1;1;1;0;0;1.5;;
113330;0;4730;12;1;7;7;1;2003;4;F1;1;1;0;0;1.5;;
122213;0;4730;24;1;1;7;1;2014;4;F1;1;1;0;0;1.5;;
122240;0;4730;6;1;1;7;1;2015;4;F1;1;1;0;0;1.5;;
156752;0;4730;12;7;1;7;1;2007;4;F1;1;1;0;0;1.5;;
113297;0;4721;24;1;1;7;1;2012;4;F1;1;1;0;0;1.5;;
114921;0;4721;6;4;1;7;1;2008;4;F1;1;1;0;0;1.5;;
48417;0;4661;12;3;1;7;1;2008;4;F1;1;1;0;0;1.5;;
118679;0;4651;12;1;1;7;1;2006;4;F1;1;1;0;0;1.5;;
23096;0;4630;12;1;1;7;1;2005;4;F1;1;1;0;0;1.5;;
113877;0;4290;5;1;1;7;1;2012;5;F2;1;1;0;0;1.5;;
22067;0;4220;1;1;1;7;1;2005;5;M;1;1;0;0;1.5;;
158555;0;4220;20;1;1;7;1;2015;5;F2;1;1;0;0;1.5;;
157422;0;4210;20;1;1;7;1;2013;5;F2;1;1;0;0;1.5;;
16513;0;4730;25;1;1;7;1;1996;4;F1;1;1;0;0;1.454545455;;
119873;0;4630;11;3;1;7;1;2007;4;F1;1;1;0;0;1.45;;
29281;0;4630;3;1;9;7;1;2004;4;F1;1;1;0;0;1.444444444;;
22213;0;4923;14;1;5;7;1;2017;13;F2;1;1;0;0;1.4;;
117413;0;4669;21;4;6;7;1;2012;4;F1;1;1;0;0;1.4;;
20419;0;4663;21;11;1;7;1;2008;4;F1;1;1;0;0;1.4;;
18829;0;4662;21;11;1;7;1;2002;4;F1;1;1;0;0;1.4;;
112904;0;4630;21;4;2;7;1;2013;4;F1;1;1;0;0;1.4;;
113944;0;4630;21;13;1;7;1;2007;4;F1;1;1;0;0;1.4;;
116051;0;4630;21;11;1;7;1;2013;4;F1;1;1;0;0;1.4;;
156431;0;4630;21;11;1;7;1;2012;4;F1;1;1;0;0;1.4;;
159148;0;4630;21;11;1;7;1;2017;4;F1;1;1;0;0;1.4;;
24895;0;1020;20;5;1;7;1;2001;10;F2;1;1;0;0;1.4;;
108519;0;321;24;2;1;7;1;2012;10;A;1;1;0;0;1.4;;
14042;0;7110;15;1;31;7;1;1993;16;F2;1;1;0;0;1.377358;;
25107;0;7110;15;1;40;7;1;2002;16;F2;1;1;0;0;1.377358;;
20652;0;4663;16;1;1;7;1;1999;4;F1;1;1;0;0;1.35483871;;
20671;0;4663;16;1;1;7;1;2000;4;F1;1;1;0;0;1.35483871;;
23858;0;4661;16;1;1;7;1;2005;4;F1;1;1;0;0;1.35483871;;
118249;0;4653;16;1;12;7;1;2008;4;F1;1;1;0;0;1.35483871;;
49558;0;4630;16;1;12;7;1;2005;4;F1;1;1;0;0;1.35483871;;
156964;0;4630;16;1;8;7;1;2007;4;F1;1;1;0;0;1.35483871;;
158627;0;4630;16;2;1;7;1;2015;4;F1;1;1;0;0;1.35483871;;
159119;0;4630;16;1;1;7;1;2016;4;F1;1;1;0;0;1.35483871;;
159279;0;4630;16;2;1;7;1;2017;4;F1;1;1;0;0;1.35483871;;
159734;0;4630;16;1;12;7;1;2018;4;F1;2;1;0;0;1.35483871;;
34080;0;1080;15;1;14;7;1;1995;11;D2;1;1;0;0;1.342105263;;
14473;0;1079;15;1;8;7;1;1993;11;D2;1;1;0;0;1.342105263;;
11425;0;1074;15;1;3;7;1;1982;11;D2;1;1;0;0;1.342105263;;
19637;0;1061;15;1;35;7;1;1999;11;D2;1;1;0;0;1.342105263;;
14539;0;1030;15;1;25;7;1;1993;11;D2;1;1;0;0;1.342105263;;
145748;0;1030;15;1;14;7;1;2010;11;D2;1;1;0;0;1.342105263;;
20299;0;4730;10;1;2;7;1;2001;4;F1;1;1;0;0;1.333333333;;
28984;0;4690;20;6;1;7;1;2006;4;F1;1;1;0;0;1.324324324;;
22842;0;4663;20;4;1;7;1;2005;4;F1;1;1;0;0;1.324324324;;
157402;0;4661;20;5;1;7;1;2008;4;F1;1;1;0;0;1.324324324;;
114986;0;4630;20;7;1;7;1;2003;4;F1;1;1;0;0;1.324324324;;
152520;0;4630;20;5;1;7;1;2016;4;F1;1;1;0;0;1.324324324;;
159645;0;4630;20;7;1;7;1;2017;4;F1;1;1;0;0;1.324324324;;
177867;0;4630;20;1;1;7;1;2014;4;F1;2;1;0;0;1.324324324;;
178143;0;4620;20;1;4;7;1;2016;4;F1;1;1;0;0;1.324324324;;
48372;0;5022;16;1;12;7;1;2011;13;F2;1;1;0;0;1.285714;;
23804;0;5021;16;1;8;7;1;2003;13;F2;1;1;0;0;1.285714;;
15157;0;4663;13;1;1;7;1;1994;4;F1;1;1;0;0;1.28358209;;
22346;0;4663;13;12;1;7;1;2004;4;F1;1;1;0;0;1.28358209;;
47858;0;4663;13;1;1;7;1;2007;4;F1;1;1;0;0;1.28358209;;
19808;0;4649;13;1;1;7;1;2011;4;F1;1;1;0;0;1.28358209;;
16591;0;4630;13;1;7;7;1;1996;4;F1;1;1;0;0;1.28358209;;
47857;0;4630;13;1;1;7;1;2009;4;F1;1;1;0;0;1.28358209;;
32253;0;6190;15;1;17;7;1;2008;13;F2;1;1;0;0;1.280702;;
16774;0;4730;23;1;1;7;1;1998;4;F1;1;1;0;0;1.272727273;;
24080;0;4730;23;1;1;7;1;1999;4;F1;1;1;0;0;1.272727273;;
28513;0;4730;23;1;2;7;1;2005;4;F1;1;1;0;0;1.272727273;;
118404;0;4730;23;1;4;7;1;2007;4;F1;1;1;0;0;1.272727273;;
16033;0;4752;5;1;1;7;1;1996;4;F1;1;1;0;0;1.25;;
20802;0;4730;5;1;1;7;1;2003;4;F1;1;1;0;0;1.25;;
23602;0;4730;15;5;1;7;1;2008;4;F1;1;1;0;0;1.25;;
117589;0;4730;5;4;1;7;1;2010;4;F1;1;1;0;0;1.25;;
32287;0;4661;17;1;2;7;1;2009;4;F1;1;1;0;0;1.25;;
18732;0;4630;15;8;1;7;1;1998;4;F1;1;1;0;0;1.25;;
21954;0;4530;14;1;5;7;1;2003;4;F1;1;1;0;0;1.25;;
30909;0;2592;4;1;4;7;1;2001;11;D2;1;1;0;0;1.25;;
11114;0;4690;15;1;16;7;1;1987;4;F1;1;1;0;0;1.241353937;;
12139;0;4690;15;1;22;7;1;1988;4;F1;1;1;0;0;1.241353937;;
14014;0;4690;15;1;31;7;1;1993;4;F1;1;1;0;0;1.241353937;;
14809;0;4690;15;1;31;7;1;1994;4;F1;1;1;0;0;1.241353937;;
24990;0;4690;15;1;1;7;1;2001;4;F1;1;1;0;0;1.241353937;;
26639;0;4690;15;1;1;7;1;2005;4;F1;1;1;0;0;1.241353937;;
45640;0;4690;15;1;23;7;1;2000;4;F1;1;1;0;0;1.241353937;;
83884;0;4690;15;1;3;7;1;1997;4;F1;1;1;0;0;1.241353937;;
121192;0;4690;15;1;31;7;1;2014;4;F1;1;1;0;0;1.241353937;;
148324;0;4690;15;1;15;7;1;2005;4;F1;1;1;0;0;1.241353937;;
168631;0;4690;15;1;21;7;1;2006;4;F1;1;1;0;0;1.241353937;;
12321;0;4663;15;1;35;7;1;1988;4;F1;1;1;0;0;1.241353937;;
14143;0;4663;15;1;25;7;1;1997;4;F1;1;1;0;0;1.241353937;;
15529;0;4663;15;1;8;7;1;1995;4;F1;1;1;0;0;1.241353937;;
17106;0;4663;15;1;40;7;1;1997;4;F1;1;1;0;0;1.241353937;;
19232;0;4663;15;1;35;7;1;1998;4;F1;1;1;0;0;1.241353937;;
21421;0;4663;15;1;10;7;1;2000;4;F1;1;1;0;0;1.241353937;;
33383;0;4663;15;1;19;7;1;2010;4;F1;1;1;0;0;1.241353937;;
171248;0;4663;15;1;12;7;1;2019;4;F1;1;1;0;0;1.241353937;;
14019;0;4661;15;1;40;7;1;1993;4;F1;1;1;0;0;1.241353937;;
19797;0;4661;15;1;10;7;1;2001;4;F1;1;1;0;0;1.241353937;;
22969;0;4661;15;1;1;7;1;2007;4;F1;1;1;0;0;1.241353937;;
113798;0;4661;15;1;3;7;1;2014;4;F1;1;1;0;0;1.241353937;;
15246;0;4659;15;1;15;7;1;1994;4;F1;1;1;0;0;1.241353937;;
25359;0;4659;15;1;15;7;1;2002;4;F1;1;1;0;0;1.241353937;;
26422;0;4659;15;1;15;7;1;2004;4;F1;1;1;0;0;1.241353937;;
30483;0;4659;15;1;15;7;1;2006;4;F1;1;1;0;0;1.241353937;;
39533;0;4652;15;1;31;7;1;1991;4;F1;1;1;0;0;1.241353937;;
13014;0;4649;15;1;1;7;1;1992;4;F1;1;1;0;0;1.241353937;;
13541;0;4649;15;1;1;7;1;1991;4;F1;1;1;0;0;1.241353937;;
28388;0;4649;15;1;18;7;1;2001;4;F1;1;1;0;0;1.241353937;;
121372;0;4649;15;1;36;7;1;2008;4;F1;1;1;0;0;1.241353937;;
174822;0;4649;15;1;8;7;1;2010;4;F1;1;1;0;0;1.241353937;;
32896;0;4641;15;1;15;7;1;2011;4;F1;1;1;0;0;1.241353937;;
167322;0;4641;15;1;7;7;1;2016;4;F1;1;1;0;0;1.241353937;;
168474;0;4641;15;1;15;7;1;2004;4;F1;1;1;0;0;1.241353937;;
12723;0;4630;15;1;15;7;1;1991;4;F1;1;1;0;0;1.241353937;;
14635;0;4630;15;1;37;7;1;1993;4;F1;1;1;0;0;1.241353937;;
23678;0;4630;15;1;35;7;1;2008;4;F1;1;1;0;0;1.241353937;;
24817;0;4630;15;1;37;7;1;2001;4;F1;1;1;0;0;1.241353937;;
24840;0;4630;15;1;3;7;1;2001;4;F1;1;1;0;0;1.241353937;;
25227;0;4630;15;1;37;7;1;2002;4;F1;1;1;0;0;1.241353937;;
26818;0;4630;15;1;37;7;1;2005;4;F1;1;1;0;0;1.241353937;;
27024;0;4630;15;1;15;7;1;2005;4;F1;1;1;0;0;1.241353937;;
27529;0;4630;15;1;15;7;1;2006;4;F1;1;1;0;0;1.241353937;;
47904;0;4630;15;1;15;7;1;2008;4;F1;1;1;0;0;1.241353937;;
48020;0;4630;15;1;3;7;1;2007;4;F1;1;1;0;0;1.241353937;;
48185;0;4630;15;1;15;7;1;2007;4;F1;1;1;0;0;1.241353937;;
117028;0;4630;15;1;37;7;1;2011;4;F1;1;1;0;0;1.241353937;;
145694;0;4630;15;1;37;7;1;2010;4;F1;1;1;0;0;1.241353937;;
158739;0;4630;15;1;35;7;1;2015;4;F1;1;1;0;0;1.241353937;;
173165;0;4630;15;1;15;7;1;2013;4;F1;1;1;0;0;1.241353937;;
174644;0;4630;15;1;15;7;1;2009;4;F1;1;1;0;0;1.241353937;;
177048;0;4630;15;1;35;7;1;2018;4;F1;1;1;0;0;1.241353937;;
16332;0;4620;15;1;35;7;1;1996;4;F1;1;1;0;0;1.241353937;;
26820;0;4620;15;1;25;7;1;2005;4;F1;1;1;0;0;1.241353937;;
47875;0;4620;15;1;35;7;1;2010;4;F1;1;1;0;0;1.241353937;;
48353;0;4620;15;1;3;7;1;1997;4;F1;1;1;0;0;1.241353937;;
89852;0;4620;15;1;40;7;1;1997;4;F1;1;1;0;0;1.241353937;;
116963;0;4620;15;1;34;7;1;2012;4;F1;1;1;0;0;1.241353937;;
15653;0;4772;15;1;20;7;1;1995;4;F1;1;1;0;0;1.230985915;;
176073;0;4752;15;1;41;7;1;2018;4;F1;1;1;0;0;1.230985915;;
18244;0;4741;15;1;1;7;1;1998;4;F1;1;1;0;0;1.230985915;;
25225;0;4741;15;1;22;7;1;2002;4;F1;1;1;0;0;1.230985915;;
17217;0;4730;15;1;34;7;1;1997;4;F1;1;1;0;0;1.230985915;;
17231;0;4730;15;1;28;7;1;1997;4;F1;1;1;0;0;1.230985915;;
47884;0;4730;15;1;3;7;1;2003;4;F1;1;1;0;0;1.230985915;;
166827;0;4730;15;1;35;7;1;2016;4;F1;1;1;0;0;1.230985915;;
168505;0;4730;15;1;2;7;1;2014;4;F1;1;1;0;0;1.230985915;;
